56701	27.13	33278
56702	580.76	403018
56703	42.22	37015
56707	86.50	59147
56708	295.99	199815
56709	106.84	88753
56711	80.90	68867
56712	6.46	5784
56713	10.57	9697
56714	80.67	72679
56719	48.41	33572
56720	121.62	82014
56722	312.40	211429
56723	231.33	192230
56726	4.66	5797
56727	1.45	1825
56730	442.73	304974
56731	50.24	41886
56734	157.52	136798
56739	337.53	225373
56740	84.43	56895
56742	236.06	160174
56743	113.44	91081
56745	6.46	5496
56748	13.82	11637
56749	199.04	164830
56756	178.42	118486
56757	60.10	48017
56758	169.72	135503
56759	122.87	100420
56765	327.60	229842
56766	78.59	68031
56767	1.51	1385
56768	40.21	37916
56773	112.50	80717
56774	46.94	40442
56775	355.52	257684
56776	54.82	50717
56778	15.89	12483
56779	573.28	419309
56780	5.48	4905
56781	1.79	1866
56787	3.83	2756
56788	21.06	15189
56789	130.20	92749
56790	341.80	248075
56791	42.52	40360
56798	4.41	3011
56799	19.02	14309
56800	3.52	2422
56802	3.71	3482
56803	63.83	58819
56804	62.21	59686
56805	77.40	55774
56806	315.11	227111
56813	588.12	424054
56814	119.01	90723
56815	33.78	31332
56816	17.14	19461
56818	386.86	286129
56819	15.11	11624
56820	82.49	64153
56821	70.67	64223
56826	349.52	251973
56827	87.52	64244
56828	24.78	25243
56831	146.29	101386
56832	77.71	55156
56833	333.78	234892
56834	79.49	66398
56835	234.23	177080
56841	29.09	21566
56842	98.97	72130
56843	5.21	3993
56844	29.22	21313
56845	121.53	88643
56846	23.69	17934
56847	7.15	5350
56848	31.59	24217
56849	12.67	9764
56852	117.01	90222
56853	141.85	111478
56857	22.96	16365
56858	76.20	55979
56859	16.79	13941
56860	121.33	87432
56861	50.39	43253
56862	55.36	50698
56863	64.56	63614
56866	19.88	21290
56868	21.06	24756
56873	490.65	347619
56875	39.70	29748
56876	255.63	187572
56877	80.78	72202
56883	8.52	6657
56884	388.83	297487
56885	173.63	130585
56886	15.24	14865
56887	6.19	6181
56890	4.55	5290
56897	186.26	130626
56898	98.39	71539
56899	208.97	150745
56900	12.59	11278
56901	142.05	129869
56908	110.29	75200
56915	514.80	365891
56916	23.70	17118
56917	18.10	15328
56918	192.87	157981
56919	7.45	6073
56922	332.53	238021
56923	10.02	7021
56924	37.27	27702
56925	69.03	52504
56926	90.51	72206
56931	374.83	256813
56932	21.23	13561
56933	8.74	7169
56934	336.10	288098
56938	188.61	132250
56942	670.54	462621
56945	127.76	109017
56946	49.17	45127
56954	376.92	261948
56955	92.93	75193
56957	30.38	25169
56958	131.23	107614
56959	15.27	13030
56960	85.53	72137
56961	101.90	86416
56962	23.74	21345
56963	7.91	7106
56967	178.87	123065
56968	188.33	129451
56969	37.97	26538
56976	12.96	8936
56978	140.64	95194
56979	64.20	44055
56980	71.64	49022
56981	12.22	8532
56993	89.86	60678
56994	177.08	119402
56995	36.66	25345
56996	28.32	19926
56997	27.15	19094
56998	24.55	16948
56999	194.53	159076
57002	192.13	164731
57010	7.92	5713
57014	314.62	216080
57015	79.51	55941
57016	71.17	58457
57017	298.76	250961
57018	8.39	9256
57030	124.76	89402
57031	294.43	209333
57033	1.66	1522
57034	1.86	1660
57035	118.29	104188
57040	262.02	178704
57041	267.13	183580
57043	77.50	66705
57044	122.85	102166
57045	93.17	80453
57050	23.62	15837
57051	181.39	122508
57052	14.67	11867
57054	95.45	66347
57055	84.60	58921
57056	374.34	320016
57057	7.80	8533
57058	4.76	5687
57066	387.24	260677
57067	256.86	176675
57069	20.60	18627
57070	57.17	51882
57071	71.82	48862
57073	335.05	226401
57074	232.28	166401
57075	54.21	40561
57076	23.04	18245
57077	26.15	20000
57078	1.43	1229
57079	24.73	19117
57080	15.06	12921
57081	2.00	2513
57084	44.89	30246
57085	683.78	466634
57086	192.46	162677
57087	42.20	39146
57101	90.70	61122
57102	324.82	218563
57103	78.07	55578
57104	303.77	253904
57111	296.11	199420
57112	29.30	20000
57113	37.87	25038
57114	285.35	196412
57117	6.99	5795
57120	397.47	266476
57121	30.34	24365
57122	177.46	134518
57123	24.85	21784
